train/learning_rate,_timestamp,train/grad_norm,train/num_tokens,train/global_step,train/loss,train/mean_token_accuracy,_step,_runtime,train/epoch,eval/accuracy
1e-05,1765916577.584897,0.35600221157073975,136605.0,1.0,1.670913815498352,0.6688115298748016,0,43.105348234,0.0021436227224008574,
1e-05,1765916612.0924194,0.3474505543708801,292128.0,2.0,1.6690125465393066,0.6600407361984253,1,77.612683178,0.004287245444801715,
1e-05,1765916640.7111588,0.3488936424255371,444535.0,3.0,1.6169894933700562,0.674010843038559,2,106.231402579,0.006430868167202572,
1e-05,1765916666.8321493,0.38676899671554565,592263.0,4.0,1.6747828722000122,0.6615467071533203,3,132.352375704,0.00857449088960343,
1e-05,1765916693.8069391,0.40041232109069824,737019.0,5.0,1.661846399307251,0.6668195426464081,4,159.327201749,0.010718113612004287,
1e-05,1765916724.5403118,0.40509921312332153,896813.0,6.0,1.6008286476135254,0.6734677851200104,5,190.060593014,0.012861736334405145,
1e-05,1765916759.7951207,0.40753504633903503,1062679.0,7.0,1.623075246810913,0.6663292944431305,6,225.315359074,0.015005359056806002,
1e-05,1765916789.7422707,0.46082013845443726,1212566.0,8.0,1.6637822389602661,0.6588532626628876,7,255.26250698,0.01714898177920686,
1e-05,1765916826.727112,0.43736132979393005,1373797.0,9.0,1.5639021396636963,0.676112711429596,8,292.247345865,0.01929260450160772,
1e-05,1765916859.071388,0.46002084016799927,1516877.0,10.0,1.6539928913116455,0.664038211107254,9,324.591619975,0.021436227224008574,
1e-05,1765916888.900155,0.47845685482025146,1663977.0,11.0,1.631347417831421,0.6641407012939453,10,354.420393468,0.023579849946409433,
1e-05,1765916918.0537488,0.4543871581554413,1815907.0,12.0,1.559412956237793,0.678513914346695,11,383.573971706,0.02572347266881029,
1e-05,1765916951.841233,0.45026159286499023,1971911.0,13.0,1.534182071685791,0.6809864342212677,12,417.361470076,0.027867095391211148,
1e-05,1765916984.8067439,0.4282257556915283,2135596.0,14.0,1.5328423976898193,0.6757605671882629,13,450.326935545,0.030010718113612004,
1e-05,1765917015.174743,0.42117398977279663,2285621.0,15.0,1.5382614135742188,0.6742470264434814,14,480.694988453,0.03215434083601286,
1e-05,1765917046.64643,0.39289745688438416,2441090.0,16.0,1.5052461624145508,0.6795405447483063,15,512.166671155,0.03429796355841372,
1e-05,1765917076.9746485,0.37660303711891174,2591858.0,17.0,1.4898991584777832,0.6826119422912598,16,542.494897414,0.03644158628081458,
1e-05,1765917109.337315,0.3384992182254791,2754012.0,18.0,1.45547616481781,0.6848093867301941,17,574.857557377,0.03858520900321544,
1e-05,1765917141.7846513,0.3260399401187897,2916829.0,19.0,1.44270920753479,0.6856591999530792,18,607.304898997,0.04072883172561629,
1e-05,1765917172.0025246,0.3400505483150482,3061305.0,20.0,1.5197677612304688,0.6708353757858276,19,637.522792817,0.04287245444801715,
1e-05,1765917200.6631756,0.3110319674015045,3219127.0,21.0,1.430246114730835,0.6863057315349579,20,666.183424985,0.04501607717041801,
1e-05,1765917234.8099136,0.2915216386318207,3380158.0,22.0,1.4073193073272705,0.687580943107605,21,700.330108739,0.04715969989281887,
1e-05,1765917264.0532875,0.2825676500797272,3539898.0,23.0,1.397015929222107,0.6902318000793457,22,729.573536869,0.04930332261521972,
1e-05,1765917285.697746,0.2889157831668854,3689574.0,24.0,1.4074604511260986,0.6878975927829742,23,751.217986734,0.05144694533762058,
1e-05,1765917322.35058,0.25318005681037903,3855970.0,25.0,1.378560185432434,0.6893283724784851,24,787.870835333,0.05359056806002144,
1e-05,1765917351.7458344,0.24444657564163208,4018658.0,26.0,1.3318984508514404,0.7022980153560638,25,817.266101918,0.055734190782422297,
1e-05,1765917384.8314192,0.25075864791870117,4171160.0,27.0,1.4213318824768066,0.6811980903148651,26,850.351618015,0.05787781350482315,
1e-05,1765917407.8399227,0.259699285030365,4314298.0,28.0,1.3518998622894287,0.6976426541805267,27,873.360168809,0.06002143622722401,
1e-05,1765917435.2113042,0.238473042845726,4468546.0,29.0,1.3277177810668945,0.70048788189888,28,900.731520596,0.06216505894962487,
1e-05,1765917469.527443,0.22502391040325165,4635984.0,30.0,1.3245147466659546,0.6979118585586548,29,935.047700494,0.06430868167202572,
1e-05,1765917494.735148,0.23350472748279572,4790352.0,31.0,1.290548324584961,0.7079589068889618,30,960.255404476,0.06645230439442658,
1e-05,1765917525.7450397,0.21235688030719757,4956096.0,32.0,1.2939316034317017,0.7032370269298553,31,991.265298626,0.06859592711682744,
1e-05,1765917550.1348746,0.22708427906036377,5107640.0,33.0,1.2721796035766602,0.708446741104126,32,1015.655146724,0.0707395498392283,
1e-05,1765917581.1059918,0.2132570743560791,5265237.0,34.0,1.2476307153701782,0.7116789817810059,33,1046.626265334,0.07288317256162916,
1e-05,1765917611.0200644,0.21257451176643372,5419378.0,35.0,1.238959550857544,0.7136768102645874,34,1076.540326744,0.07502679528403002,
1e-05,1765917637.9688106,0.20169545710086823,5576075.0,36.0,1.23735511302948,0.7125294208526611,35,1103.489066005,0.07717041800643087,
1e-05,1765917662.0524282,0.2140968143939972,5720029.0,37.0,1.2631208896636963,0.70924311876297,36,1127.572687758,0.07931404072883172,
1e-05,1765917694.8255978,0.1838066726922989,5884915.0,38.0,1.2053964138031006,0.7174241840839386,37,1160.345802436,0.08145766345123258,
1e-05,1765917725.8665967,0.20190788805484772,6032758.0,39.0,1.2329599857330322,0.7120599746704102,38,1191.386825397,0.08360128617363344,
1e-05,1765917754.4235654,0.19084367156028748,6187550.0,40.0,1.2117278575897217,0.7153088450431824,39,1219.943818713,0.0857449088960343,
1e-05,1765917788.83493,0.17534315586090088,6355408.0,41.0,1.1842628717422485,0.7179670929908752,40,1254.355218266,0.08788853161843516,
1e-05,1765917819.8370383,0.1814374029636383,6519771.0,42.0,1.1780409812927246,0.7200911045074463,41,1285.357285364,0.09003215434083602,
1e-05,1765917846.97081,0.19736282527446747,6672296.0,43.0,1.157657504081726,0.7260023057460785,42,1312.491068077,0.09217577706323687,
1e-05,1765917884.5165777,0.18878838419914246,6843136.0,44.0,1.1558274030685425,0.7224972248077393,43,1350.036810177,0.09431939978563773,
1e-05,1765917921.3307457,0.2204907089471817,6993296.0,45.0,1.1613539457321167,0.7202451825141907,44,1386.850991258,0.09646302250803858,
1e-05,1765917954.3162558,0.22949446737766266,7142356.0,46.0,1.1057947874069214,0.7374499142169952,45,1419.836490293,0.09860664523043944,
1e-05,1765917980.381748,0.231490358710289,7294167.0,47.0,1.0848407745361328,0.7416339218616486,46,1445.902014252,0.1007502679528403,
1e-05,1765918018.0450625,0.20323513448238373,7470762.0,48.0,1.116671085357666,0.7309622764587402,47,1483.565332891,0.10289389067524116,
1e-05,1765918054.5430992,0.23219451308250427,7629052.0,49.0,1.048816442489624,0.7485285699367523,48,1520.063350937,0.10503751339764202,
1e-05,1765918077.7712176,0.24454514682292938,7779609.0,50.0,1.0236599445343018,0.7546666264533997,49,1543.291480828,0.10718113612004287,
1e-05,1765918110.0694926,0.24392695724964142,7927458.0,51.0,1.0356192588806152,0.7495749294757843,50,1575.589719559,0.10932475884244373,
1e-05,1765918136.112621,0.24248391389846802,8078023.0,52.0,0.9992064237594604,0.7598314881324768,51,1601.632877295,0.11146838156484459,
1e-05,1765918163.4891334,0.23147974908351898,8230483.0,53.0,0.9864578247070312,0.762164980173111,52,1629.009398671,0.11361200428724544,
1e-05,1765918191.570821,0.23653355240821838,8375984.0,54.0,0.9581665992736816,0.7702580690383911,53,1657.091060763,0.1157556270096463,
1e-05,1765918224.2898326,0.19622887670993805,8547262.0,55.0,1.0057708024978638,0.7563439011573792,54,1689.810093285,0.11789924973204716,
1e-05,1765918255.9306695,0.21066370606422424,8704936.0,56.0,0.9840047955513,0.764537513256073,55,1721.450913799,0.12004287245444802,
1e-05,1765918287.9332488,0.1857701539993286,8867795.0,57.0,0.9325520396232605,0.7765079438686371,56,1753.45351786,0.12218649517684887,
1e-05,1765918314.431318,0.16777271032333374,9019339.0,58.0,0.9421876668930054,0.7752739489078522,57,1779.951573274,0.12433011789924973,
1e-05,1765918347.5448008,0.13159899413585663,9189045.0,59.0,0.9308606386184692,0.777519166469574,58,1813.06506366,0.1264737406216506,
1e-05,1765918375.5374901,0.12802456319332123,9353955.0,60.0,0.912310779094696,0.780455470085144,59,1841.057717447,0.12861736334405144,
1e-05,1765918409.455309,0.13678988814353943,9504744.0,61.0,0.8775673508644104,0.7932364344596863,60,1874.975558994,0.1307609860664523,
1e-05,1765918441.5031936,0.13013796508312225,9662901.0,62.0,0.9488855004310608,0.7701299786567688,61,1907.023448271,0.13290460878885316,
1e-05,1765918467.7933354,0.13103167712688446,9809122.0,63.0,0.8512188196182251,0.7962314784526825,62,1933.313561859,0.13504823151125403,
1e-05,1765918502.7396665,0.11829301714897156,9968473.0,64.0,0.8832069635391235,0.7873390316963196,63,1968.259943133,0.13719185423365488,
1e-05,1765918536.7848902,0.125282883644104,10119334.0,65.0,0.9112505316734314,0.7809991538524628,64,2002.30513346,0.13933547695605572,
1e-05,1765918558.5339475,0.1361463963985443,10259437.0,66.0,0.8706785440444946,0.7906450033187866,65,2024.054202243,0.1414790996784566,
1e-05,1765918596.0390182,0.12176167219877243,10416011.0,67.0,0.9058898687362671,0.7794409096240997,66,2061.559267571,0.14362272240085744,
1e-05,1765918622.404895,0.129456028342247,10566185.0,68.0,0.8928338289260864,0.7812897861003876,67,2087.925170492,0.1457663451232583,
1e-05,1765918649.1102521,0.13696296513080597,10715715.0,69.0,0.8584986925125122,0.7900041043758392,68,2114.630525223,0.14790996784565916,
1e-05,1765918683.9505084,0.13142980635166168,10880059.0,70.0,0.8581444621086121,0.7858931124210358,69,2149.470778212,0.15005359056806003,
1e-05,1765918709.1489954,0.12831421196460724,11036249.0,71.0,0.8485579490661621,0.7884378433227539,70,2174.669237462,0.15219721329046088,
1e-05,1765918739.1102862,0.12861475348472595,11186751.0,72.0,0.8641027212142944,0.785539448261261,71,2204.630523886,0.15434083601286175,
1e-05,1765918771.4015892,0.11256501078605652,11356082.0,73.0,0.8694918155670166,0.7812708020210266,72,2236.921848823,0.1564844587352626,
1e-05,1765918800.642731,0.12191901355981827,11514483.0,74.0,0.8568928241729736,0.7865800261497498,73,2266.162993646,0.15862808145766344,
1e-05,1765918827.4584394,0.12101119756698608,11663606.0,75.0,0.842620849609375,0.7874081432819366,74,2292.978675926,0.1607717041800643,
1e-05,1765918860.623709,0.09924548119306564,11816781.0,76.0,0.8453522324562073,0.7878538370132446,75,2326.143951862,0.16291532690246516,
1e-05,1765918887.9918442,0.09317886829376221,11978438.0,77.0,0.8493039608001709,0.7864111959934235,76,2353.51208096,0.16505894962486603,
1e-05,1765918915.145039,0.09299027919769287,12137976.0,78.0,0.8176497220993042,0.7930544912815094,77,2380.665258861,0.16720257234726688,
1e-05,1765918944.7378154,0.08940111845731735,12295505.0,79.0,0.8430924415588379,0.7907907664775848,78,2410.25807011,0.16934619506966775,
1e-05,1765918974.70617,0.08835357427597046,12452019.0,80.0,0.8524138331413269,0.7843402326107025,79,2440.226435193,0.1714898177920686,
1e-05,1765919008.5865824,0.08706912398338318,12611435.0,81.0,0.8574352264404297,0.7829132676124573,80,2474.10682561,0.17363344051446947,
1e-05,1765919042.5624018,0.08557647466659546,12770621.0,82.0,0.7923094630241394,0.7995313704013824,81,2508.082664141,0.1757770632368703,
1e-05,1765919067.7024348,0.08733021467924118,12917873.0,83.0,0.8274326324462891,0.7913058698177338,82,2533.222694126,0.17792068595927116,
1e-05,1765919091.0855513,0.09008093178272247,13056173.0,84.0,0.8111317157745361,0.7961371839046478,83,2556.605808658,0.18006430868167203,
1e-05,1765919119.5363622,0.07650312781333923,13211326.0,85.0,0.8574771881103516,0.7811038792133331,84,2585.056618127,0.18220793140407288,
1e-05,1765919146.0731952,0.0734846368432045,13369675.0,86.0,0.8388320207595825,0.7867038547992706,85,2611.593438809,0.18435155412647375,
1e-05,1765919178.3949149,0.07787125557661057,13509971.0,87.0,0.7994132041931152,0.7946219742298126,86,2643.915184133,0.1864951768488746,
1e-05,1765919210.4653516,0.07057695835828781,13673080.0,88.0,0.8235695362091064,0.7901401817798615,87,2675.985620608,0.18863879957127547,
1e-05,1765919242.9270692,0.06848376989364624,13838935.0,89.0,0.859250545501709,0.7795880138874054,88,2708.447321062,0.1907824222936763,
1e-05,1765919279.6762245,0.06911583244800568,14002150.0,90.0,0.8404171466827393,0.7830831408500671,89,2745.196454816,0.19292604501607716,
1e-05,1765919311.3318968,0.07188361138105392,14156247.0,91.0,0.8141863346099854,0.7927556037902832,90,2776.852146874,0.19506966773847803,
1e-05,1765919342.9400287,0.06876399368047714,14323035.0,92.0,0.8099148273468018,0.791615217924118,91,2808.460266884,0.19721329046087888,
1e-05,1765919377.1032827,0.07002248615026474,14490759.0,93.0,0.8470391035079956,0.7844747006893158,92,2842.623527983,0.19935691318327975,
1e-05,1765919405.3739452,0.07390133291482925,14642384.0,94.0,0.8065106868743896,0.7928608655929565,93,2870.894170001,0.2015005359056806,
1e-05,1765919432.4095836,0.07957732677459717,14786158.0,95.0,0.8005910515785217,0.7946657538414001,94,2897.929835978,0.20364415862808147,
1e-05,1765919457.963012,0.34413886070251465,14929253.0,96.0,0.7877895832061768,0.7968826293945312,95,2923.48323897,0.2057877813504823,
1e-05,1765919492.192843,0.15823125839233398,15078062.0,97.0,0.7460709810256958,0.8059704303741455,96,2957.713076661,0.20793140407288319,
1e-05,1765919524.5179195,0.08247824758291245,15227850.0,98.0,0.8262313604354858,0.7871213853359222,97,2990.038193051,0.21007502679528403,
1e-05,1765919560.0717165,0.07135497033596039,15385692.0,99.0,0.7958664298057556,0.7943694293498993,98,3025.591959398,0.21221864951768488,
1e-05,1765919593.8788013,0.4633755385875702,15540223.0,100.0,0.7664816975593567,0.8032211065292358,99,3059.399042493,0.21436227224008575,
1e-05,1765919632.3254023,0.08020235598087311,15695591.0,101.0,0.7569709420204163,0.8044050931930542,100,3097.84565607,0.2165058949624866,
1e-05,1765919662.2043056,0.06773824244737625,15855000.0,102.0,0.7906357049942017,0.7963753640651703,101,3127.724556434,0.21864951768488747,
1e-05,1765919690.5474176,0.06079431250691414,16010570.0,103.0,0.8106420040130615,0.7903805077075958,102,3156.067667416,0.2207931404072883,
1e-05,1765919720.8817432,0.06028108298778534,16175156.0,104.0,0.7894209623336792,0.7950589060783386,103,3186.402030293,0.22293676312968919,
1e-05,1765919757.7968552,0.054600585252046585,16345184.0,105.0,0.7999456524848938,0.7944469451904297,104,3223.317113323,0.22508038585209003,
1e-05,1765919789.180318,0.060400620102882385,16496673.0,106.0,0.7981511354446411,0.7953996658325195,105,3254.700577856,0.22722400857449088,
1e-05,1765919821.477528,0.06089415028691292,16650964.0,107.0,0.8059836626052856,0.7936645746231079,106,3286.997791919,0.22936763129689175,
1e-05,1765919857.1284182,0.06025738641619682,16806131.0,108.0,0.8116358518600464,0.7900235652923584,107,3322.64866127,0.2315112540192926,
1e-05,1765919887.7219777,0.062489140778779984,16971757.0,109.0,0.8159584999084473,0.7918640375137329,108,3353.242255911,0.23365487674169347,
1e-05,1765919922.780689,0.06622545421123505,17125261.0,110.0,0.7722004652023315,0.800254225730896,109,3388.300945881,0.2357984994640943,
1e-05,1765919954.1413622,0.06508186459541321,17285808.0,111.0,0.7681682109832764,0.8005917370319366,110,3419.661635977,0.2379421221864952,
1e-05,1765919991.1682432,0.06577447056770325,17436207.0,112.0,0.7559790015220642,0.8046012222766876,111,3456.688503801,0.24008574490889603,
1e-05,1765920023.722811,0.05620238184928894,17609651.0,113.0,0.7858359217643738,0.7943248152732849,112,3489.243072485,0.2422293676312969,
1e-05,1765920057.0073583,0.06020151823759079,17764531.0,114.0,0.7819502949714661,0.7974247634410858,113,3522.52758344,0.24437299035369775,
1e-05,1765920088.9506278,0.055020153522491455,17923936.0,115.0,0.7342469096183777,0.8097849786281586,114,3554.470857098,0.2465166130760986,
1e-05,1765920123.1089854,0.053205378353595734,18080869.0,116.0,0.7500371932983398,0.8050413131713867,115,3588.629251948,0.24866023579849947,
1e-05,1765920153.7943294,0.0499701052904129,18244414.0,117.0,0.7905839681625366,0.7949520945549011,116,3619.314578649,0.2508038585209003,
1e-05,1765920186.5728645,0.05139024183154106,18401734.0,118.0,0.7954714298248291,0.7931638956069946,117,3652.093138499,0.2529474812433012,
1e-05,1765920218.8906548,0.05314827337861061,18555213.0,119.0,0.7510964870452881,0.802819699048996,118,3684.410926796,0.25509110396570206,
1e-05,1765920256.1409464,0.0507611408829689,18729596.0,120.0,0.8419871926307678,0.779749721288681,119,3721.661179916,0.2572347266881029,
1e-05,1765920280.4561887,0.058678943663835526,18874599.0,121.0,0.7582312822341919,0.8004032075405121,120,3745.976440455,0.25937834941050375,
1e-05,1765920312.5104203,0.05090632289648056,19043580.0,122.0,0.7764310836791992,0.7955893874168396,121,3778.030694069,0.2615219721329046,
1e-05,1765920338.9986231,0.05844076722860336,19188254.0,123.0,0.7684800624847412,0.7995549440383911,122,3804.518885903,0.26366559485530544,
1e-05,1765920366.8934853,0.05198908969759941,19336517.0,124.0,0.739296555519104,0.804905116558075,123,3832.413701475,0.2658092175777063,
1e-05,1765920396.203375,0.04801763966679573,19494094.0,125.0,0.7539435625076294,0.8028928935527802,124,3861.72361992,0.2679528403001072,
1e-05,1765920424.9398935,0.050280965864658356,19648425.0,126.0,0.7688146829605103,0.7994720935821533,125,3890.460096051,0.27009646302250806,
1e-05,1765920455.0964882,0.050816066563129425,19798344.0,127.0,0.770560622215271,0.7978193759918213,126,3920.616715879,0.2722400857449089,
1e-05,1765920481.9738772,0.04699372500181198,19955841.0,128.0,0.7630560398101807,0.7998777627944946,127,3947.494155921,0.27438370846730975,
1e-05,1765920509.7447712,0.052298132330179214,20107598.0,129.0,0.7495184540748596,0.8039008378982544,128,3975.26504083,0.2765273311897106,
1e-05,1765920534.83281,0.04902162030339241,20258362.0,130.0,0.7457230091094971,0.8051672577857971,129,4000.353048168,0.27867095391211144,
1e-05,1765920567.3300676,0.05011657997965813,20412165.0,131.0,0.792150616645813,0.7906961739063263,130,4032.850313159,0.2808145766345123,
1e-05,1765920591.3603835,0.04852995276451111,20561798.0,132.0,0.724088728427887,0.809516578912735,131,4056.880628371,0.2829581993569132,
1e-05,1765920620.8268688,0.04684751480817795,20720111.0,133.0,0.7763700485229492,0.794704407453537,132,4086.347114507,0.28510182207931406,
1e-05,1765920649.8882875,0.04428565129637718,20876095.0,134.0,0.7434459924697876,0.804319441318512,133,4115.408548822,0.2872454448017149,
1e-05,1765920679.4812589,0.0433768704533577,21031975.0,135.0,0.7631925940513611,0.7991285026073456,134,4145.00150524,0.28938906752411575,
1e-05,1765920715.986298,0.046243004500865936,21180614.0,136.0,0.7303783297538757,0.8067698776721954,135,4181.506640014,0.2915326902465166,
1e-05,1765920752.2022755,0.04203302413225174,21349138.0,137.0,0.8188201785087585,0.7856481075286865,136,4217.722526418,0.2936763129689175,
1e-05,1765920784.1093624,0.045507919043302536,21511590.0,138.0,0.8009101152420044,0.7882907688617706,137,4249.629611193,0.2958199356913183,
1e-05,1765920813.1088388,0.046939581632614136,21656819.0,139.0,0.7643783092498779,0.7980068922042847,138,4278.62906675,0.2979635584137192,
1e-05,1765920840.1362138,0.044675882905721664,21811238.0,140.0,0.7843943238258362,0.7921894490718842,139,4305.656433098,0.30010718113612006,
1e-05,1765920869.375179,0.040593039244413376,21980388.0,141.0,0.8142170906066895,0.785988837480545,140,4334.89554234,0.3022508038585209,
1e-05,1765920904.7472904,0.04299958795309067,22142594.0,142.0,0.8025308847427368,0.7885664105415344,141,4370.267640222,0.30439442658092175,
1e-05,1765920935.7164674,0.042706362903118134,22299845.0,143.0,0.7976823449134827,0.7904742658138275,142,4401.236682688,0.3065380493033226,
1e-05,1765920969.8913875,0.0450463630259037,22465527.0,144.0,0.7561488151550293,0.8031452298164368,143,4435.411654113,0.3086816720257235,
1e-05,1765921001.1081321,0.04217936843633652,22618289.0,145.0,0.7346906661987305,0.8064078986644745,144,4466.62836539,0.3108252947481243,
1e-05,1765921031.2360377,0.04190688580274582,22770622.0,146.0,0.7477795481681824,0.8024513125419617,145,4496.756300529,0.3129689174705252,
1e-05,1765921059.8986764,0.04268242418766022,22922597.0,147.0,0.7187813520431519,0.8093412816524506,146,4525.41892794,0.31511254019292606,
1e-05,1765921090.6344025,0.042232636362314224,23075685.0,148.0,0.7489922642707825,0.8025191426277161,147,4556.154738728,0.3172561629153269,
1e-05,1765921118.3946445,0.040327925235033035,23239973.0,149.0,0.7515733242034912,0.8022210896015167,148,4583.914939264,0.31939978563772775,
1e-05,1765921155.8706207,0.038988176733255386,23407446.0,150.0,0.7893974781036377,0.7924663126468658,149,4621.390997052,0.3215434083601286,
1e-05,1765921187.104519,0.0421452522277832,23555395.0,151.0,0.7147270441055298,0.8113673031330109,150,4652.624799721,0.3236870310825295,
1e-05,1765921215.0531206,0.0398329421877861,23712167.0,152.0,0.7596569061279297,0.8019696176052094,151,4680.573398702,0.3258306538049303,
1e-05,1765921246.5441866,0.04304518178105354,23869562.0,153.0,0.772336483001709,0.7960010468959808,152,4712.064428283,0.3279742765273312,
1e-05,1765921277.6724513,0.044228289276361465,24027568.0,154.0,0.7663092017173767,0.796757847070694,153,4743.192794091,0.33011789924973206,
1e-05,1765921308.0915666,0.042546000331640244,24183451.0,155.0,0.7802178859710693,0.7965683937072754,154,4773.611817993,0.3322615219721329,
1e-05,1765921339.7907217,0.04095221683382988,24342400.0,156.0,0.749793291091919,0.8024303913116455,155,4805.311000234,0.33440514469453375,
